scenario,K,T,zeta_req,alpha_req,n,acc_mean,acc_std,acc_ci95,spent_mean,spent_std,spent_ci95,clamp_rate,permute_mu,base_perm_seed
random,32,10000,0.0,0.0,5000,0.0266,0.16091127990293283,0.004460233121799801,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.0125,5000,0.0266,0.16091127990293283,0.004460233121799801,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.025,5000,0.0266,0.16091127990293283,0.004460233121799801,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.0375,5000,0.0274,0.16324594941376033,0.004524946859002876,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.05,5000,0.0274,0.16324594941376033,0.004524946859002876,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.0625,5000,0.0308,0.1727754612206259,0.004789091449868127,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.075,5000,0.0308,0.1727754612206259,0.004789091449868127,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.0875,5000,0.0308,0.1727754612206259,0.004789091449868127,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.1,5000,0.032,0.176,0.004878471104762228,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.1125,5000,0.032,0.176,0.004878471104762228,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.125,5000,0.0396,0.19501753767289753,0.005405610354881306,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.1375,5000,0.0396,0.19501753767289753,0.005405610354881306,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.15,5000,0.0396,0.19501753767289753,0.005405610354881306,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.1625,5000,0.041,0.19829019138626097,0.0054963236877025356,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.175,5000,0.041,0.19829019138626097,0.0054963236877025356,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.1875,5000,0.0456,0.20861601089082304,0.005782540801827514,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.2,5000,0.0456,0.20861601089082304,0.005782540801827514,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.2125,5000,0.0456,0.20861601089082304,0.005782540801827514,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.225,5000,0.0474,0.21249291752903202,0.005890003171204579,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.2375,5000,0.0474,0.21249291752903202,0.005890003171204579,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.25,5000,0.0876,0.2827122919152968,0.007836384926533406,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.2625,5000,0.0876,0.2827122919152968,0.007836384926533406,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.275,5000,0.0876,0.2827122919152968,0.007836384926533406,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.2875,5000,0.0918,0.28874341550934113,0.008003559143481106,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.3,5000,0.0918,0.28874341550934113,0.008003559143481106,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.3125,5000,0.1032,0.30421992045229385,0.008432545973974881,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.325,5000,0.1032,0.30421992045229385,0.008432545973974881,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.3375,5000,0.1032,0.30421992045229385,0.008432545973974881,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.35,5000,0.1092,0.3118899806021348,0.008645149194502082,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.3625,5000,0.1092,0.3118899806021348,0.008645149194502082,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.375,5000,0.1636,0.3699122058002412,0.010253443223268951,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.3875,5000,0.1636,0.3699122058002412,0.010253443223268951,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.4,5000,0.1636,0.3699122058002412,0.010253443223268951,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.4125,5000,0.1722,0.3775541815421993,0.010465267983725976,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.425,5000,0.1722,0.3775541815421993,0.010465267983725976,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.4375,5000,0.1992,0.3993987481202213,0.011070768477174472,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.45,5000,0.1992,0.3993987481202213,0.011070768477174472,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.4625,5000,0.1992,0.3993987481202213,0.011070768477174472,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.475,5000,0.2112,0.4081599686397479,0.01131361712005493,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.4875,5000,0.2112,0.4081599686397479,0.01131361712005493,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.0,0.5,5000,0.8936,0.30834889330107873,0.00854699526224275,10540.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.0,5000,0.401,0.4901010099969189,0.013584906907299733,10170.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.0125,5000,0.401,0.4901010099969189,0.013584906907299733,10170.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.025,5000,0.401,0.4901010099969189,0.013584906907299733,10170.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.0375,5000,0.3998,0.4898570811981797,0.013578145545957298,10168.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.05,5000,0.3998,0.4898570811981797,0.013578145545957298,10168.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.0625,5000,0.4062,0.49112275451255566,0.013613228220345093,10162.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.075,5000,0.4062,0.49112275451255566,0.013613228220345093,10162.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.0875,5000,0.4062,0.49112275451255566,0.013613228220345093,10162.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.1,5000,0.4178,0.4931968775245845,0.013670719977060462,10160.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.1125,5000,0.4178,0.4931968775245845,0.013670719977060462,10160.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.125,5000,0.4046,0.4908144659644823,0.013604682897767222,10154.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.1375,5000,0.4046,0.4908144659644823,0.013604682897767222,10154.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.15,5000,0.4046,0.4908144659644823,0.013604682897767222,10154.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.1625,5000,0.4144,0.4926181482649619,0.013654678420409613,10152.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.175,5000,0.4144,0.4926181482649619,0.013654678420409613,10152.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.1875,5000,0.4198,0.4935260479447868,0.013679844115603072,10146.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.2,5000,0.4198,0.4935260479447868,0.013679844115603072,10146.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.2125,5000,0.4198,0.4935260479447868,0.013679844115603072,10146.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.225,5000,0.4164,0.49296149951086443,0.01366419563138643,10144.0,0.0,0.0,0.0,1,77777
random,32,10000,0.025,0.2375,5000,0.4164,0.49296149951086443,0.01366419563138643,10144.0,0.0,0.0,0.0,1,77777
