scenario,K,T,zeta_req,alpha_req,n,acc_sum,spent_sum,spent_sumsq,clamp_cnt,permute_mu,base_perm_seed,acc_mean,acc_std,acc_sem,acc_ci95,spent_mean,spent_std,spent_sem,spent_ci95,clamp_rate
random,32,10000,0.0,0.0,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.0125,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.025,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.0375,5000,137,52700000.0,555458000000.0,0,1,77777,0.0274,0.16324594941376033,0.0023086463566341204,0.004524946859002876,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.05,5000,137,52700000.0,555458000000.0,0,1,77777,0.0274,0.16324594941376033,0.0023086463566341204,0.004524946859002876,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.0625,5000,154,52700000.0,555458000000.0,0,1,77777,0.0308,0.1727754612206259,0.0024434140050347587,0.004789091449868127,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.075,5000,154,52700000.0,555458000000.0,0,1,77777,0.0308,0.1727754612206259,0.0024434140050347587,0.004789091449868127,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.0875,5000,154,52700000.0,555458000000.0,0,1,77777,0.0308,0.1727754612206259,0.0024434140050347587,0.004789091449868127,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.1,5000,160,52700000.0,555458000000.0,0,1,77777,0.032,0.176,0.002489015869776647,0.004878471104762228,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.1125,5000,160,52700000.0,555458000000.0,0,1,77777,0.032,0.176,0.002489015869776647,0.004878471104762228,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.125,5000,198,52700000.0,555458000000.0,0,1,77777,0.0396,0.19501753767289753,0.0027579644667761766,0.005405610354881306,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.1375,5000,198,52700000.0,555458000000.0,0,1,77777,0.0396,0.19501753767289753,0.0027579644667761766,0.005405610354881306,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.15,5000,198,52700000.0,555458000000.0,0,1,77777,0.0396,0.19501753767289753,0.0027579644667761766,0.005405610354881306,10540.0,0.0,0.0,0.0,0.0
random,32,10000,0.0,0.1625,5000,205,52700000.0,555458000000.0,0,1,77777,0.041,0.19829019138626097,0.002804246779440069,0.0054963236877025356,10540.0,0.0,0.0,0.0,0.0
