scenario,K,T,c1_req,c2_req,alpha_req,n,acc_sum,spent_sum,spent_sumsq,error_cnt,permute_mu,base_perm_seed,acc_mean,acc_std,acc_sem,acc_ci95,spent_mean,spent_std
uniform_gap,32,20000,0.0,1.0,0.0,5000,133,100000000.0,2000000000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.05,5000,3648,100000000.0,2000000000000.0,0,1,77777,0.7296,0.44416645528450255,0.006281462250145264,0.012311666010284716,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.1,5000,4273,100000000.0,2000000000000.0,0,1,77777,0.8546,0.35250367373972147,0.0049851547618905475,0.009770903333305473,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.15000000000000002,5000,4557,100000000.0,2000000000000.0,0,1,77777,0.9114,0.28416551514918204,0.0040187072548271046,0.007876666219461126,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.2,5000,4692,100000000.0,2000000000000.0,0,1,77777,0.9384,0.24042761904573276,0.003400159996235471,0.006664313592621523,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.25,5000,4825,100000000.0,2000000000000.0,0,1,77777,0.965,0.18377975949489114,0.0025990382836734065,0.0050941150359998764,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.30000000000000004,5000,4869,100000000.0,2000000000000.0,0,1,77777,0.9738,0.15972964659073155,0.0022589183252167393,0.004427479917424809,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.35000000000000003,5000,4934,100000000.0,2000000000000.0,0,1,77777,0.9868,0.11413045167701734,0.0016140483264140506,0.003163534719771539,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.4,5000,4943,100000000.0,2000000000000.0,0,1,77777,0.9886,0.10616044461097536,0.001501335405563991,0.002942617394905422,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.45,5000,4968,100000000.0,2000000000000.0,0,1,77777,0.9936,0.07974358908401327,0.0011277446519491867,0.0022103795178204056,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.5,5000,4968,100000000.0,2000000000000.0,0,1,77777,0.9936,0.07974358908401327,0.0011277446519491867,0.0022103795178204056,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.55,5000,4983,100000000.0,2000000000000.0,0,1,77777,0.9966,0.05821030836544296,0.0008232180756032947,0.0016135074281824575,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.6000000000000001,5000,4995,100000000.0,2000000000000.0,0,1,77777,0.999,0.03160696125855823,0.0004469899327725404,0.0008761002682341792,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.65,5000,4986,100000000.0,2000000000000.0,0,1,77777,0.9972,0.05284089325512982,0.0007472830788931359,0.0014646748346305463,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.7000000000000001,5000,4990,100000000.0,2000000000000.0,0,1,77777,0.998,0.04467661580737737,0.0006318227599572528,0.0012383726095162154,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.75,5000,4994,100000000.0,2000000000000.0,0,1,77777,0.9988,0.03462022530255947,0.0004896039215529179,0.000959623686243719,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.8,5000,4998,100000000.0,2000000000000.0,0,1,77777,0.9996,0.01999599959991888,0.0002827861382741226,0.0005542608310172803,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.8500000000000001,5000,4999,100000000.0,2000000000000.0,0,1,77777,0.9998,0.01414072133945005,0.00019997999899988897,0.0003919607980397824,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.9,5000,4996,100000000.0,2000000000000.0,0,1,77777,0.9992,0.02827295527531607,0.00039983996798719927,0.0007836863372549105,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,0.9500000000000001,5000,4997,100000000.0,2000000000000.0,0,1,77777,0.9994,0.02448754785600316,0.0003463062228721987,0.0006787601968295094,20000.0,0.0
uniform_gap,32,20000,0.0,1.0,1.0,5000,5000,100000000.0,2000000000000.0,0,1,77777,1.0,0.0,0.0,0.0,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.0,5000,4799,100000000.0,2000000000000.0,0,1,77777,0.9598,0.19642800207709699,0.0027779114456728104,0.0054447064335187085,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.05,5000,4052,100000000.0,2000000000000.0,0,1,77777,0.8104,0.3919844894890613,0.005543497812753244,0.010865255712996357,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.1,5000,4604,100000000.0,2000000000000.0,0,1,77777,0.9208,0.2700506619136492,0.003819093086061141,0.007485422448679836,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.15000000000000002,5000,4811,100000000.0,2000000000000.0,0,1,77777,0.9622,0.19071224396980901,0.002697078419327104,0.005286273701881124,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.2,5000,4890,100000000.0,2000000000000.0,0,1,77777,0.978,0.1466833323864713,0.0020744155803502835,0.004065854537486556,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.25,5000,4942,100000000.0,2000000000000.0,0,1,77777,0.9884,0.10707679487171837,0.0015142945552302598,0.0029680173282513093,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.30000000000000004,5000,4954,100000000.0,2000000000000.0,0,1,77777,0.9908,0.09547439447307317,0.0013502118352317894,0.002646415197054307,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.35000000000000003,5000,4969,100000000.0,2000000000000.0,0,1,77777,0.9938,0.07849560497250775,0.0011100954913880142,0.0021757871631205078,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.4,5000,4971,100000000.0,2000000000000.0,0,1,77777,0.9942,0.07593655246322437,0.0010739050237334796,0.00210485384651762,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.45,5000,4986,100000000.0,2000000000000.0,0,1,77777,0.9972,0.05284089325512982,0.0007472830788931359,0.0014646748346305463,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.5,5000,4983,100000000.0,2000000000000.0,0,1,77777,0.9966,0.05821030836544296,0.0008232180756032947,0.0016135074281824575,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.55,5000,4991,100000000.0,2000000000000.0,0,1,77777,0.9982,0.042388205906832434,0.0005994597567810576,0.0011749411232908728,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.6000000000000001,5000,4991,100000000.0,2000000000000.0,0,1,77777,0.9982,0.042388205906832434,0.0005994597567810576,0.0011749411232908728,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.65,5000,4992,100000000.0,2000000000000.0,0,1,77777,0.9984,0.039967987189750316,0.0005652326954449902,0.0011078560830721806,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.7000000000000001,5000,4991,100000000.0,2000000000000.0,0,1,77777,0.9982,0.042388205906832434,0.0005994597567810576,0.0011749411232908728,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.75,5000,4983,100000000.0,2000000000000.0,0,1,77777,0.9966,0.05821030836544296,0.0008232180756032947,0.0016135074281824575,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.8,5000,4975,100000000.0,2000000000000.0,0,1,77777,0.995,0.07053367989832945,0.0009974968671630005,0.001955093859639481,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.8500000000000001,5000,4946,100000000.0,2000000000000.0,0,1,77777,0.9892,0.10336034055671464,0.001461735954268077,0.002865002470365431,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.9,5000,4897,100000000.0,2000000000000.0,0,1,77777,0.9794,0.1420409800022513,0.0020087628033194937,0.003937175094506208,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,0.9500000000000001,5000,4669,100000000.0,2000000000000.0,0,1,77777,0.9338,0.24863137372423463,0.003516178607522662,0.006891710070744417,20000.0,0.0
uniform_gap,32,20000,0.25,0.75,1.0,5000,5000,100000000.0,2000000000000.0,0,1,77777,1.0,0.0,0.0,0.0,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.0,5000,4799,100000000.0,2000000000000.0,0,1,77777,0.9598,0.19642800207709699,0.0027779114456728104,0.0054447064335187085,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.05,5000,4550,100000000.0,2000000000000.0,0,1,77777,0.91,0.28618176042508364,0.0040472212689696115,0.007932553687180438,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.1,5000,4830,100000000.0,2000000000000.0,0,1,77777,0.966,0.1812291367302731,0.0025629670306112026,0.0050234153799979565,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.15000000000000002,5000,4920,100000000.0,2000000000000.0,0,1,77777,0.984,0.12547509713086505,0.0017744858410255076,0.003477992248409995,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.2,5000,4939,100000000.0,2000000000000.0,0,1,77777,0.9878,0.10977777552856494,0.001552492189996458,0.0030428846923930574,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.25,5000,4955,100000000.0,2000000000000.0,0,1,77777,0.991,0.09444045743218321,0.0013355897573731246,0.0026177559244513243,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.30000000000000004,5000,4956,100000000.0,2000000000000.0,0,1,77777,0.9912,0.093394646527518,0.0013207997577225723,0.002588767525136242,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.35000000000000003,5000,4962,100000000.0,2000000000000.0,0,1,77777,0.9924,0.08684607072286028,0.00122818891055082,0.002407250264679607,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.4,5000,4957,100000000.0,2000000000000.0,0,1,77777,0.9914,0.09233655830709768,0.001305836130607516,0.0025594388159907314,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.45,5000,4954,100000000.0,2000000000000.0,0,1,77777,0.9908,0.09547439447307317,0.0013502118352317894,0.002646415197054307,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.5,5000,4940,100000000.0,2000000000000.0,0,1,77777,0.988,0.10888526071052965,0.0015398701243936133,0.0030181454438114818,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.55,5000,4939,100000000.0,2000000000000.0,0,1,77777,0.9878,0.10977777552856494,0.001552492189996458,0.0030428846923930574,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.6000000000000001,5000,4917,100000000.0,2000000000000.0,0,1,77777,0.9834,0.12776713192366787,0.0018069001079196352,0.0035415242115224847,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.65,5000,4884,100000000.0,2000000000000.0,0,1,77777,0.9768,0.15053823434596275,0.0021289321266775977,0.004172706968288091,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.7000000000000001,5000,4840,100000000.0,2000000000000.0,0,1,77777,0.968,0.17600000000000007,0.002489015869776648,0.00487847110476223,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.75,5000,4795,100000000.0,2000000000000.0,0,1,77777,0.959,0.19829019138626106,0.0028042467794400705,0.005496323687702538,20000.0,0.0
uniform_gap,32,20000,0.5,0.5,0.8,5000,4690,100000000.0,2000000000000.0,0,1,77777,0.938,0.24115555146004838,0.0034104545151636325,0.0066844908497207195,20000.0,0.0
