scenario,K,T,zeta_req,alpha_req,n,acc_mean,acc_std,acc_ci95,spent_mean,spent_std,spent_ci95,clamp_rate,permute_mu,base_perm_seed
gaps_increasing,32,10000,0.0,0.0,5000,0.0266,0.16091127990293283,0.004460233121799801,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.0125,5000,0.0266,0.16091127990293283,0.004460233121799801,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.025,5000,0.0266,0.16091127990293283,0.004460233121799801,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.0375,5000,0.0272,0.16266579234737708,0.004508865725567795,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.05,5000,0.0272,0.16266579234737708,0.004508865725567795,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.0625,5000,0.03,0.1705872210923198,0.004728436528071409,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.075,5000,0.03,0.1705872210923198,0.004728436528071409,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.0875,5000,0.03,0.1705872210923198,0.004728436528071409,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.1,5000,0.0312,0.1738578729882544,0.004819094373344435,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.1125,5000,0.0312,0.1738578729882544,0.004819094373344435,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.125,5000,0.0402,0.19642800207709693,0.005444706433518707,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.1375,5000,0.0402,0.19642800207709693,0.005444706433518707,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.15,5000,0.0402,0.19642800207709693,0.005444706433518707,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.1625,5000,0.041,0.19829019138626097,0.0054963236877025356,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.175,5000,0.041,0.19829019138626097,0.0054963236877025356,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.1875,5000,0.0444,0.20598213514768704,0.0057095334909955655,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.2,5000,0.0444,0.20598213514768704,0.0057095334909955655,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.2125,5000,0.0444,0.20598213514768704,0.0057095334909955655,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.225,5000,0.0478,0.21334282270561625,0.005913561340782726,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.2375,5000,0.0478,0.21334282270561625,0.005913561340782726,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.25,5000,0.0814,0.2734484229246898,0.007579603578868753,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.2625,5000,0.0814,0.2734484229246898,0.007579603578868753,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.275,5000,0.0814,0.2734484229246898,0.007579603578868753,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.2875,5000,0.0824,0.2749731623267987,0.007621867198843075,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.3,5000,0.0824,0.2749731623267987,0.007621867198843075,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.3125,5000,0.0946,0.29266164764109426,0.008112166997097632,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.325,5000,0.0946,0.29266164764109426,0.008112166997097632,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.3375,5000,0.0946,0.29266164764109426,0.008112166997097632,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.35,5000,0.0982,0.2975848786480926,0.00824863199828917,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.3625,5000,0.0982,0.2975848786480926,0.00824863199828917,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.375,5000,0.1196,0.32449320485951627,0.008994492747720684,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.3875,5000,0.1196,0.32449320485951627,0.008994492747720684,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.4,5000,0.1196,0.32449320485951627,0.008994492747720684,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.4125,5000,0.1264,0.3322996238336721,0.009210875642022314,10540.0,0.0,0.0,0.0,1,77777
gaps_increasing,32,10000,0.0,0.425,5000,0.1264,0.3322996238336721,0.009210875642022314,10540.0,0.0,0.0,0.0,1,77777
