scenario,K,T,zeta_req,alpha_req,n,acc_sum,spent_sum,spent_sumsq,clamp_cnt,permute_mu,base_perm_seed,acc_mean,acc_std,acc_sem,acc_ci95,spent_mean,spent_std,spent_sem,spent_ci95,clamp_rate
gaps_increasing,32,10000,0.0,0.0,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
gaps_increasing,32,10000,0.0,0.0125,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
gaps_increasing,32,10000,0.0,0.025,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
gaps_increasing,32,10000,0.0,0.0375,5000,136,52700000.0,555458000000.0,0,1,77777,0.0272,0.16266579234737708,0.002300441696718263,0.004508865725567795,10540.0,0.0,0.0,0.0,0.0
gaps_increasing,32,10000,0.0,0.05,5000,136,52700000.0,555458000000.0,0,1,77777,0.0272,0.16266579234737708,0.002300441696718263,0.004508865725567795,10540.0,0.0,0.0,0.0,0.0
gaps_increasing,32,10000,0.0,0.0625,5000,150,52700000.0,555458000000.0,0,1,77777,0.03,0.1705872210923198,0.0024124676163629634,0.004728436528071409,10540.0,0.0,0.0,0.0,0.0
gaps_increasing,32,10000,0.0,0.075,5000,150,52700000.0,555458000000.0,0,1,77777,0.03,0.1705872210923198,0.0024124676163629634,0.004728436528071409,10540.0,0.0,0.0,0.0,0.0
gaps_increasing,32,10000,0.0,0.0875,5000,150,52700000.0,555458000000.0,0,1,77777,0.03,0.1705872210923198,0.0024124676163629634,0.004728436528071409,10540.0,0.0,0.0,0.0,0.0
gaps_increasing,32,10000,0.0,0.1,5000,156,52700000.0,555458000000.0,0,1,77777,0.0312,0.1738578729882544,0.002458721619053283,0.004819094373344435,10540.0,0.0,0.0,0.0,0.0
gaps_increasing,32,10000,0.0,0.1125,5000,156,52700000.0,555458000000.0,0,1,77777,0.0312,0.1738578729882544,0.002458721619053283,0.004819094373344435,10540.0,0.0,0.0,0.0,0.0
