scenario,K,T,zeta_req,alpha_req,n,acc_sum,spent_sum,spent_sumsq,clamp_cnt,permute_mu,base_perm_seed,acc_mean,acc_std,acc_sem,acc_ci95,spent_mean,spent_std,spent_sem,spent_ci95,clamp_rate
unique_best,32,40000,0.0,0.0,5000,133,202420000.0,8194771280000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.0125,5000,133,202420000.0,8194771280000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.025,5000,133,202420000.0,8194771280000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.0375,5000,138,202420000.0,8194771280000.0,0,1,77777,0.0276,0.1638238077936171,0.0023168185082133646,0.004540964276098194,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.05,5000,138,202420000.0,8194771280000.0,0,1,77777,0.0276,0.1638238077936171,0.0023168185082133646,0.004540964276098194,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.0625,5000,159,202420000.0,8194771280000.0,0,1,77777,0.0318,0.1754672619037523,0.002481481815367584,0.004863704358120465,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.075,5000,159,202420000.0,8194771280000.0,0,1,77777,0.0318,0.1754672619037523,0.002481481815367584,0.004863704358120465,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.0875,5000,159,202420000.0,8194771280000.0,0,1,77777,0.0318,0.1754672619037523,0.002481481815367584,0.004863704358120465,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.1,5000,166,202420000.0,8194771280000.0,0,1,77777,0.0332,0.17915847733222115,0.0025336834845733984,0.004966019629763861,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.1125,5000,166,202420000.0,8194771280000.0,0,1,77777,0.0332,0.17915847733222115,0.0025336834845733984,0.004966019629763861,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.125,5000,212,202420000.0,8194771280000.0,0,1,77777,0.0424,0.2014999751861027,0.0028496399772602854,0.0055852943554301595,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.1375,5000,212,202420000.0,8194771280000.0,0,1,77777,0.0424,0.2014999751861027,0.0028496399772602854,0.0055852943554301595,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.15,5000,212,202420000.0,8194771280000.0,0,1,77777,0.0424,0.2014999751861027,0.0028496399772602854,0.0055852943554301595,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.1625,5000,217,202420000.0,8194771280000.0,0,1,77777,0.0434,0.2037558342722976,0.0028815426424052795,0.005647823579114348,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.175,5000,217,202420000.0,8194771280000.0,0,1,77777,0.0434,0.2037558342722976,0.0028815426424052795,0.005647823579114348,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.1875,5000,245,202420000.0,8194771280000.0,0,1,77777,0.049,0.21586801523152985,0.0030528347482299137,0.005983556106530631,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.2,5000,245,202420000.0,8194771280000.0,0,1,77777,0.049,0.21586801523152985,0.0030528347482299137,0.005983556106530631,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.2125,5000,245,202420000.0,8194771280000.0,0,1,77777,0.049,0.21586801523152985,0.0030528347482299137,0.005983556106530631,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.225,5000,263,202420000.0,8194771280000.0,0,1,77777,0.0526,0.22323359962156233,0.0031569998416217885,0.006187719689578705,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.2375,5000,263,202420000.0,8194771280000.0,0,1,77777,0.0526,0.22323359962156233,0.0031569998416217885,0.006187719689578705,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.25,5000,440,202420000.0,8194771280000.0,0,1,77777,0.088,0.28329489935401236,0.004006394888175653,0.00785253398082428,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.2625,5000,440,202420000.0,8194771280000.0,0,1,77777,0.088,0.28329489935401236,0.004006394888175653,0.00785253398082428,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.275,5000,440,202420000.0,8194771280000.0,0,1,77777,0.088,0.28329489935401236,0.004006394888175653,0.00785253398082428,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.2875,5000,467,202420000.0,8194771280000.0,0,1,77777,0.0934,0.290992164842973,0.004115250660652397,0.008065891294878698,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.3,5000,467,202420000.0,8194771280000.0,0,1,77777,0.0934,0.290992164842973,0.004115250660652397,0.008065891294878698,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.3125,5000,535,202420000.0,8194771280000.0,0,1,77777,0.107,0.3091132478558627,0.00437152147426957,0.008568182089568359,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.325,5000,535,202420000.0,8194771280000.0,0,1,77777,0.107,0.3091132478558627,0.00437152147426957,0.008568182089568359,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.3375,5000,535,202420000.0,8194771280000.0,0,1,77777,0.107,0.3091132478558627,0.00437152147426957,0.008568182089568359,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.35,5000,561,202420000.0,8194771280000.0,0,1,77777,0.1122,0.315612357172529,0.004463432759659319,0.008748328208932265,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.3625,5000,561,202420000.0,8194771280000.0,0,1,77777,0.1122,0.315612357172529,0.004463432759659319,0.008748328208932265,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.375,5000,802,202420000.0,8194771280000.0,0,1,77777,0.1604,0.3669766205087185,0.005189833137972741,0.010172072950426573,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.3875,5000,802,202420000.0,8194771280000.0,0,1,77777,0.1604,0.3669766205087185,0.005189833137972741,0.010172072950426573,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.4,5000,802,202420000.0,8194771280000.0,0,1,77777,0.1604,0.3669766205087185,0.005189833137972741,0.010172072950426573,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.4125,5000,839,202420000.0,8194771280000.0,0,1,77777,0.1678,0.37368858692767165,0.005284754677371505,0.01035811916764815,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.425,5000,839,202420000.0,8194771280000.0,0,1,77777,0.1678,0.37368858692767165,0.005284754677371505,0.01035811916764815,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.4375,5000,994,202420000.0,8194771280000.0,0,1,77777,0.1988,0.3990971811476498,0.0056440864628387825,0.011062409467164013,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.45,5000,994,202420000.0,8194771280000.0,0,1,77777,0.1988,0.3990971811476498,0.0056440864628387825,0.011062409467164013,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.4625,5000,994,202420000.0,8194771280000.0,0,1,77777,0.1988,0.3990971811476498,0.0056440864628387825,0.011062409467164013,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.475,5000,1063,202420000.0,8194771280000.0,0,1,77777,0.2126,0.40914696626029134,0.005786211886891111,0.011340975298306577,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.4875,5000,1063,202420000.0,8194771280000.0,0,1,77777,0.2126,0.40914696626029134,0.005786211886891111,0.011340975298306577,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.0,0.5,5000,5000,202420000.0,8194771280000.0,0,1,77777,1.0,0.0,0.0,0.0,40484.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.025,0.0,5000,3981,200900000.0,8072162000000.0,0,1,77777,0.7962,0.4028219954272606,0.005696763291554248,0.011165656051446326,40180.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.025,0.0125,5000,3981,200900000.0,8072162000000.0,0,1,77777,0.7962,0.4028219954272606,0.005696763291554248,0.011165656051446326,40180.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.025,0.025,5000,3981,200900000.0,8072162000000.0,0,1,77777,0.7962,0.4028219954272606,0.005696763291554248,0.011165656051446326,40180.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.025,0.0375,5000,4041,200865000.0,8069349645000.0,0,1,77777,0.8082,0.39371659858329566,0.005567993534479004,0.010913267327578847,40173.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.025,0.05,5000,4041,200865000.0,8069349645000.0,0,1,77777,0.8082,0.39371659858329566,0.005567993534479004,0.010913267327578847,40173.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.025,0.0625,5000,4157,200840000.0,8067341120000.0,0,1,77777,0.8314,0.3743982371753371,0.005294790647419404,0.010377789668942032,40168.0,0.0,0.0,0.0,0.0
unique_best,32,40000,0.025,0.075,5000,4157,200840000.0,8067341120000.0,0,1,77777,0.8314,0.3743982371753371,0.005294790647419404,0.010377789668942032,40168.0,0.0,0.0,0.0,0.0
