scenario,K,T,zeta_req,alpha_req,n,acc_mean,acc_std,acc_ci95,spent_mean,spent_std,spent_ci95,clamp_rate,permute_mu,base_perm_seed
gaps_decreasing,32,20000,0.0,0.0,5000,0.0266,0.16091127990293283,0.004460233121799801,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.0125,5000,0.0266,0.16091127990293283,0.004460233121799801,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.025,5000,0.0266,0.16091127990293283,0.004460233121799801,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.0375,5000,0.0276,0.1638238077936171,0.004540964276098194,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.05,5000,0.0276,0.1638238077936171,0.004540964276098194,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.0625,5000,0.0306,0.17223135603019563,0.004774009623450711,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.075,5000,0.0306,0.17223135603019563,0.004774009623450711,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.0875,5000,0.0306,0.17223135603019563,0.004774009623450711,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.1,5000,0.0322,0.17653090381006947,0.004893187007585138,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.1125,5000,0.0322,0.17653090381006947,0.004893187007585138,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.125,5000,0.0402,0.19642800207709693,0.005444706433518707,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.1375,5000,0.0402,0.19642800207709693,0.005444706433518707,20550.0,0.0,0.0,0.0,1,77777
gaps_decreasing,32,20000,0.0,0.15,5000,0.0402,0.19642800207709693,0.005444706433518707,20550.0,0.0,0.0,0.0,1,77777
