config_id,folder,algo,use_paper_dueling,total_budget,alpha,gamma,episode_keep,n_seeds,acc_mean,acc_std,wall_time_total_sec,per_seed_csv
FSH_duel0_g0.750000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p750000_k0p707107,FSH,0,1000,0.8,0.75,0.7071067811865475,1000,0.792,0.40607991935196425,52.197484493255615,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p750000_k0p707107\per_seed.csv
FSH_duel0_g0.750000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p750000_k0p750000,FSH,0,1000,0.8,0.75,0.75,1000,0.792,0.40607991935196425,52.58291983604431,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p750000_k0p750000\per_seed.csv
FSH_duel0_g0.800000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p800000_k0p500000,FSH,0,1000,0.8,0.8,0.5,1000,0.893,0.3092679204939398,54.13462710380554,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p800000_k0p500000\per_seed.csv
FSH_duel0_g0.800000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p800000_k0p600000,FSH,0,1000,0.8,0.8,0.6,1000,0.893,0.3092679204939398,53.1919219493866,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p800000_k0p600000\per_seed.csv
FSH_duel0_g0.800000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p800000_k0p707107,FSH,0,1000,0.8,0.8,0.7071067811865475,1000,0.893,0.3092679204939398,52.67227602005005,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p800000_k0p707107\per_seed.csv
FSH_duel0_g0.800000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p800000_k0p750000,FSH,0,1000,0.8,0.8,0.75,1000,0.893,0.3092679204939398,52.750760078430176,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p800000_k0p750000\per_seed.csv
FSH_duel0_g0.850000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p850000_k0p500000,FSH,0,1000,0.8,0.85,0.5,1000,0.9,0.30015011259383345,52.973161935806274,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p850000_k0p500000\per_seed.csv
FSH_duel0_g0.850000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p850000_k0p600000,FSH,0,1000,0.8,0.85,0.6,1000,0.9,0.30015011259383345,52.66841697692871,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p850000_k0p600000\per_seed.csv
FSH_duel0_g0.850000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p850000_k0p707107,FSH,0,1000,0.8,0.85,0.7071067811865475,1000,0.9,0.30015011259383345,52.16514325141907,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p850000_k0p707107\per_seed.csv
FSH_duel0_g0.850000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p850000_k0p750000,FSH,0,1000,0.8,0.85,0.75,1000,0.9,0.30015011259383345,52.10800361633301,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p850000_k0p750000\per_seed.csv
FSH_duel0_g0.900000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p900000_k0p500000,FSH,0,1000,0.8,0.9,0.5,1000,0.926,0.26190187588597696,53.3287718296051,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p900000_k0p500000\per_seed.csv
FSH_duel0_g0.900000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p900000_k0p600000,FSH,0,1000,0.8,0.9,0.6,1000,0.926,0.26190187588597696,25.1954927444458,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p900000_k0p600000\per_seed.csv
FSH_duel0_g0.900000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p900000_k0p707107,FSH,0,1000,0.8,0.9,0.7071067811865475,1000,0.926,0.26190187588597696,25.349892377853394,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p900000_k0p707107\per_seed.csv
FSH_duel0_g0.900000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p900000_k0p750000,FSH,0,1000,0.8,0.9,0.75,1000,0.926,0.26190187588597696,25.152278900146484,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel0_g0p900000_k0p750000\per_seed.csv
FSH_duel1_g0.550000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p550000_k0p500000,FSH,1,1000,0.8,0.55,0.5,1000,0.756,0.42970763159228315,32.65069794654846,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p550000_k0p500000\per_seed.csv
FSH_duel1_g0.600000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p600000_k0p500000,FSH,1,1000,0.8,0.6,0.5,1000,0.776,0.4171306725691539,33.87488675117493,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p600000_k0p500000\per_seed.csv
FSH_duel1_g0.600000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p600000_k0p600000,FSH,1,1000,0.8,0.6,0.6,1000,0.776,0.4171306725691539,33.94159388542175,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p600000_k0p600000\per_seed.csv
FSH_duel1_g0.650000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p650000_k0p500000,FSH,1,1000,0.8,0.65,0.5,1000,0.831,0.37493943454854,33.26444339752197,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p650000_k0p500000\per_seed.csv
FSH_duel1_g0.650000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p650000_k0p600000,FSH,1,1000,0.8,0.65,0.6,1000,0.831,0.37493943454854,33.217079877853394,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p650000_k0p600000\per_seed.csv
FSH_duel1_g0.707107_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p707107_k0p500000,FSH,1,1000,0.8,0.7071067811865475,0.5,1000,0.846,0.3611293596682658,33.34221124649048,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p707107_k0p500000\per_seed.csv
FSH_duel1_g0.707107_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p707107_k0p600000,FSH,1,1000,0.8,0.7071067811865475,0.6,1000,0.846,0.3611293596682658,35.100727796554565,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p707107_k0p600000\per_seed.csv
FSH_duel1_g0.707107_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p707107_k0p707107,FSH,1,1000,0.8,0.7071067811865475,0.7071067811865475,1000,0.846,0.3611293596682658,34.96754169464111,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p707107_k0p707107\per_seed.csv
FSH_duel1_g0.750000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p750000_k0p500000,FSH,1,1000,0.8,0.75,0.5,1000,0.846,0.3611293596682658,33.87094807624817,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p750000_k0p500000\per_seed.csv
FSH_duel1_g0.750000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p750000_k0p600000,FSH,1,1000,0.8,0.75,0.6,1000,0.846,0.3611293596682658,34.314311027526855,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p750000_k0p600000\per_seed.csv
FSH_duel1_g0.750000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p750000_k0p707107,FSH,1,1000,0.8,0.75,0.7071067811865475,1000,0.846,0.3611293596682658,33.64029407501221,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p750000_k0p707107\per_seed.csv
FSH_duel1_g0.750000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p750000_k0p750000,FSH,1,1000,0.8,0.75,0.75,1000,0.846,0.3611293596682658,33.4911892414093,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p750000_k0p750000\per_seed.csv
FSH_duel1_g0.800000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p800000_k0p500000,FSH,1,1000,0.8,0.8,0.5,1000,0.908,0.2891705718423288,33.78641152381897,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p800000_k0p500000\per_seed.csv
FSH_duel1_g0.800000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p800000_k0p600000,FSH,1,1000,0.8,0.8,0.6,1000,0.908,0.2891705718423288,34.24144673347473,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p800000_k0p600000\per_seed.csv
FSH_duel1_g0.800000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p800000_k0p707107,FSH,1,1000,0.8,0.8,0.7071067811865475,1000,0.908,0.2891705718423288,33.863614082336426,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p800000_k0p707107\per_seed.csv
FSH_duel1_g0.800000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p800000_k0p750000,FSH,1,1000,0.8,0.8,0.75,1000,0.908,0.2891705718423288,40.61066031455994,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p800000_k0p750000\per_seed.csv
FSH_duel1_g0.850000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p850000_k0p500000,FSH,1,1000,0.8,0.85,0.5,1000,0.918,0.27450200609713427,39.91677665710449,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p850000_k0p500000\per_seed.csv
FSH_duel1_g0.850000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p850000_k0p600000,FSH,1,1000,0.8,0.85,0.6,1000,0.918,0.27450200609713427,42.283326148986816,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p850000_k0p600000\per_seed.csv
FSH_duel1_g0.850000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p850000_k0p707107,FSH,1,1000,0.8,0.85,0.7071067811865475,1000,0.918,0.27450200609713427,41.10489773750305,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p850000_k0p707107\per_seed.csv
FSH_duel1_g0.850000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p850000_k0p750000,FSH,1,1000,0.8,0.85,0.75,1000,0.918,0.27450200609713427,40.678478956222534,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p850000_k0p750000\per_seed.csv
FSH_duel1_g0.900000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p900000_k0p500000,FSH,1,1000,0.8,0.9,0.5,1000,0.934,0.2484063318551014,40.817760944366455,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p900000_k0p500000\per_seed.csv
FSH_duel1_g0.900000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p900000_k0p600000,FSH,1,1000,0.8,0.9,0.6,1000,0.934,0.2484063318551014,40.43261194229126,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p900000_k0p600000\per_seed.csv
FSH_duel1_g0.900000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p900000_k0p707107,FSH,1,1000,0.8,0.9,0.7071067811865475,1000,0.934,0.2484063318551014,40.960352182388306,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p900000_k0p707107\per_seed.csv
FSH_duel1_g0.900000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p900000_k0p750000,FSH,1,1000,0.8,0.9,0.75,1000,0.934,0.2484063318551014,41.733166456222534,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_duel1_g0p900000_k0p750000\per_seed.csv
FSH_NO_ELIM_MIX_duel0,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_NO_ELIM_MIX_duel0,FSH_NO_ELIM_MIX,0,1000,0.8,,,1000,0.766,0.42358402168096715,25.245805978775024,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_NO_ELIM_MIX_duel0\per_seed.csv
FSH_NO_ELIM_MIX_duel1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_NO_ELIM_MIX_duel1,FSH_NO_ELIM_MIX,1,1000,0.8,,,1000,0.755,0.43030240547800547,25.28182053565979,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_150141\FSH_NO_ELIM_MIX_duel1\per_seed.csv
