config_id,folder,algo,use_paper_dueling,total_budget,alpha,gamma,episode_keep,n_seeds,acc_mean,acc_std,wall_time_total_sec,per_seed_csv
FSH_duel0_g0.900000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel0_g0p900000_k0p707107,FSH,0,5000,0.8,0.9,0.7071067811865475,10000,0.9997,0.017318775765029423,1093.7743339538574,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel0_g0p900000_k0p707107\per_seed.csv
FSH_duel0_g0.900000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel0_g0p900000_k0p750000,FSH,0,5000,0.8,0.9,0.75,10000,0.9997,0.017318775765029423,1089.4022598266602,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel0_g0p900000_k0p750000\per_seed.csv
FSH_duel1_g0.550000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p550000_k0p500000,FSH,1,5000,0.8,0.55,0.5,10000,0.9863,0.11624827468026089,1550.3521795272827,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p550000_k0p500000\per_seed.csv
FSH_duel1_g0.600000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p600000_k0p500000,FSH,1,5000,0.8,0.6,0.5,10000,0.9878,0.10978326482902974,1545.3522219657898,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p600000_k0p500000\per_seed.csv
FSH_duel1_g0.600000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p600000_k0p600000,FSH,1,5000,0.8,0.6,0.6,10000,0.9878,0.10978326482902974,1545.43084359169,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p600000_k0p600000\per_seed.csv
FSH_duel1_g0.650000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p650000_k0p500000,FSH,1,5000,0.8,0.65,0.5,10000,0.9923,0.08741552578011885,1555.6822850704193,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p650000_k0p500000\per_seed.csv
FSH_duel1_g0.650000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p650000_k0p600000,FSH,1,5000,0.8,0.65,0.6,10000,0.9923,0.08741552578011885,1551.6066918373108,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p650000_k0p600000\per_seed.csv
FSH_duel1_g0.707107_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p707107_k0p500000,FSH,1,5000,0.8,0.7071067811865475,0.5,10000,0.9922,0.08797689465650177,1551.923744916916,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p707107_k0p500000\per_seed.csv
FSH_duel1_g0.707107_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p707107_k0p600000,FSH,1,5000,0.8,0.7071067811865475,0.6,10000,0.9922,0.08797689465650177,1552.2050182819366,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p707107_k0p600000\per_seed.csv
FSH_duel1_g0.707107_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p707107_k0p707107,FSH,1,5000,0.8,0.7071067811865475,0.7071067811865475,10000,0.9922,0.08797689465650177,1550.160743713379,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p707107_k0p707107\per_seed.csv
FSH_duel1_g0.750000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p750000_k0p500000,FSH,1,5000,0.8,0.75,0.5,10000,0.9922,0.08797689465650177,1549.1018126010895,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p750000_k0p500000\per_seed.csv
FSH_duel1_g0.750000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p750000_k0p600000,FSH,1,5000,0.8,0.75,0.6,10000,0.9922,0.08797689465650177,1544.8907907009125,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p750000_k0p600000\per_seed.csv
FSH_duel1_g0.750000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p750000_k0p707107,FSH,1,5000,0.8,0.75,0.7071067811865475,10000,0.9922,0.08797689465650177,1547.223918914795,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p750000_k0p707107\per_seed.csv
FSH_duel1_g0.750000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p750000_k0p750000,FSH,1,5000,0.8,0.75,0.75,10000,0.9922,0.08797689465650177,1550.118982076645,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p750000_k0p750000\per_seed.csv
FSH_duel1_g0.800000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p800000_k0p500000,FSH,1,5000,0.8,0.8,0.5,10000,0.9996,0.019996999474889848,1547.3529982566833,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p800000_k0p500000\per_seed.csv
FSH_duel1_g0.800000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p800000_k0p600000,FSH,1,5000,0.8,0.8,0.6,10000,0.9996,0.019996999474889848,1552.5383751392365,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p800000_k0p600000\per_seed.csv
FSH_duel1_g0.800000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p800000_k0p707107,FSH,1,5000,0.8,0.8,0.7071067811865475,10000,0.9996,0.019996999474889848,1549.7644484043121,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p800000_k0p707107\per_seed.csv
FSH_duel1_g0.800000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p800000_k0p750000,FSH,1,5000,0.8,0.8,0.75,10000,0.9996,0.019996999474889848,1541.9239430427551,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p800000_k0p750000\per_seed.csv
FSH_duel1_g0.850000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p850000_k0p500000,FSH,1,5000,0.8,0.85,0.5,10000,0.9995,0.022356206744393082,1544.7165172100067,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p850000_k0p500000\per_seed.csv
FSH_duel1_g0.850000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p850000_k0p600000,FSH,1,5000,0.8,0.85,0.6,10000,0.9995,0.022356206744393082,1542.937080860138,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p850000_k0p600000\per_seed.csv
FSH_duel1_g0.850000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p850000_k0p707107,FSH,1,5000,0.8,0.85,0.7071067811865475,10000,0.9995,0.022356206744393082,1543.6708166599274,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p850000_k0p707107\per_seed.csv
FSH_duel1_g0.850000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p850000_k0p750000,FSH,1,5000,0.8,0.85,0.75,10000,0.9995,0.022356206744393082,1546.849004983902,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p850000_k0p750000\per_seed.csv
FSH_duel1_g0.900000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p900000_k0p500000,FSH,1,5000,0.8,0.9,0.5,10000,0.9998,0.014141428428549457,1549.3414714336395,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p900000_k0p500000\per_seed.csv
FSH_duel1_g0.900000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p900000_k0p600000,FSH,1,5000,0.8,0.9,0.6,10000,0.9998,0.014141428428549457,1549.6847503185272,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p900000_k0p600000\per_seed.csv
FSH_duel1_g0.900000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p900000_k0p707107,FSH,1,5000,0.8,0.9,0.7071067811865475,10000,0.9998,0.014141428428549457,1547.2563307285309,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p900000_k0p707107\per_seed.csv
FSH_duel1_g0.900000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p900000_k0p750000,FSH,1,5000,0.8,0.9,0.75,10000,0.9998,0.014141428428549457,1549.8811736106873,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_duel1_g0p900000_k0p750000\per_seed.csv
FSH_NO_ELIM_MIX_duel0,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_NO_ELIM_MIX_duel0,FSH_NO_ELIM_MIX,0,5000,0.8,,,10000,0.9675,0.17733272312088155,1093.251758813858,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_NO_ELIM_MIX_duel0\per_seed.csv
FSH_NO_ELIM_MIX_duel1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_NO_ELIM_MIX_duel1,FSH_NO_ELIM_MIX,1,5000,0.8,,,10000,0.9667,0.17942778333621923,1089.2377569675446,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_154405\FSH_NO_ELIM_MIX_duel1\per_seed.csv
