scenario,K,T,c1_req,c2_req,alpha_req,n,acc_sum,spent_sum,spent_sumsq,error_cnt,permute_mu,base_perm_seed,acc_mean,acc_std,acc_sem,acc_ci95,spent_mean,spent_std
gaps_increasing_tiny,32,10000,0.0,1.0,0.0,5000,133,50000000.0,500000000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.05,5000,315,50000000.0,500000000000.0,0,1,77777,0.063,0.24296296014001806,0.003436015133843272,0.006734589662332814,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.1,5000,382,50000000.0,500000000000.0,0,1,77777,0.0764,0.26563704560922974,0.003756675125692931,0.007363083246358144,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.15000000000000002,5000,413,50000000.0,500000000000.0,0,1,77777,0.0826,0.27527666083415064,0.003892999871564344,0.007630279748266114,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.2,5000,423,50000000.0,500000000000.0,0,1,77777,0.0846,0.27828553681425844,0.003935551803750015,0.00771368153535003,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.25,5000,468,50000000.0,500000000000.0,0,1,77777,0.0936,0.2912714198132045,0.004119199922315012,0.008073631847737423,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.30000000000000004,5000,462,50000000.0,500000000000.0,0,1,77777,0.0924,0.2895897788251512,0.004095417927391537,0.008027019137687413,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.35000000000000003,5000,526,50000000.0,500000000000.0,0,1,77777,0.1052,0.3068109515646402,0.00433896208787309,0.008504365692231257,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.4,5000,522,50000000.0,500000000000.0,0,1,77777,0.1044,0.3057787435385266,0.004324364461975887,0.00847575434547274,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.45,5000,539,50000000.0,500000000000.0,0,1,77777,0.1078,0.3101276511373986,0.004385867303054209,0.00859629991398625,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.5,5000,537,50000000.0,500000000000.0,0,1,77777,0.1074,0.3096211233104098,0.0043787039178277394,0.00858225967894237,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.55,5000,562,50000000.0,500000000000.0,0,1,77777,0.1124,0.3158579427527508,0.004466905864242048,0.008755135493914414,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.6000000000000001,5000,592,50000000.0,500000000000.0,0,1,77777,0.1184,0.3230811662725019,0.004569057670898892,0.008955353034961828,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.65,5000,573,50000000.0,500000000000.0,0,1,77777,0.1146,0.31853860048666,0.004504816089475795,0.008829439535372558,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.7000000000000001,5000,592,50000000.0,500000000000.0,0,1,77777,0.1184,0.3230811662725019,0.004569057670898892,0.008955353034961828,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.75,5000,615,50000000.0,500000000000.0,0,1,77777,0.123,0.32843720861071757,0.004644803548052382,0.009103814954182669,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.8,5000,622,50000000.0,500000000000.0,0,1,77777,0.1244,0.3300373312217877,0.0046674326990327345,0.00914816809010416,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.8500000000000001,5000,628,50000000.0,500000000000.0,0,1,77777,0.1256,0.3313980084430201,0.004686675580835524,0.009185884138437628,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.9,5000,674,50000000.0,500000000000.0,0,1,77777,0.1348,0.3415098241632296,0.004829678250152902,0.009466169370299688,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,0.9500000000000001,5000,661,50000000.0,500000000000.0,0,1,77777,0.1322,0.3387080748963627,0.004790055532037181,0.009388508842792876,10000.0,0.0
gaps_increasing_tiny,32,10000,0.0,1.0,1.0,5000,646,50000000.0,500000000000.0,0,1,77777,0.1292,0.3354211680857367,0.0047435716501387434,0.009297400434271937,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.0,5000,452,50000000.0,500000000000.0,0,1,77777,0.0904,0.2867539712017952,0.004055313551379227,0.007948414560703283,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.05,5000,370,50000000.0,500000000000.0,0,1,77777,0.074,0.2617708921939183,0.003701999459751446,0.0072559189411128345,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.1,5000,457,50000000.0,500000000000.0,0,1,77777,0.0914,0.288177098326706,0.004075439608189526,0.00798786163205147,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.15000000000000002,5000,429,50000000.0,500000000000.0,0,1,77777,0.0858,0.2800684916230314,0.003960766592466665,0.007763102521234664,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.2,5000,463,50000000.0,500000000000.0,0,1,77777,0.0926,0.2898710747901556,0.0040993960530790385,0.008034816264034916,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.25,5000,494,50000000.0,500000000000.0,0,1,77777,0.0988,0.29839329751185767,0.00421991848262499,0.00827104022594498,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.30000000000000004,5000,519,50000000.0,500000000000.0,0,1,77777,0.1038,0.3050009180314053,0.00431336434816258,0.008454194122398655,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.35000000000000003,5000,539,50000000.0,500000000000.0,0,1,77777,0.1078,0.3101276511373986,0.004385867303054209,0.00859629991398625,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.4,5000,569,50000000.0,500000000000.0,0,1,77777,0.1138,0.3175681974001805,0.004491092517417115,0.008802541334137545,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.45,5000,561,50000000.0,500000000000.0,0,1,77777,0.1122,0.315612357172529,0.004463432759659319,0.008748328208932265,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.5,5000,573,50000000.0,500000000000.0,0,1,77777,0.1146,0.31853860048666,0.004504816089475795,0.008829439535372558,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.55,5000,577,50000000.0,500000000000.0,0,1,77777,0.1154,0.31950405318242836,0.004518469652437648,0.00885620051877779,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.6000000000000001,5000,580,50000000.0,500000000000.0,0,1,77777,0.116,0.32022492095400695,0.004528664262230089,0.008876181953970974,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.65,5000,555,50000000.0,500000000000.0,0,1,77777,0.111,0.3141321378019129,0.004442499296567193,0.008707298621271698,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.7000000000000001,5000,592,50000000.0,500000000000.0,0,1,77777,0.1184,0.3230811662725019,0.004569057670898892,0.008955353034961828,10000.0,0.0
gaps_increasing_tiny,32,10000,0.25,0.75,0.75,5000,593,50000000.0,500000000000.0,0,1,77777,0.1186,0.32331724358592445,0.004572396308282999,0.008961896764234678,10000.0,0.0
