seed,env_seed,algo_seed,perm,best_arm,final_arm,correct,wall_time_sec,spent_budget,duels,rewards,rounds_executed,seed_md
25,12370,67915,"9,2,8,14,7,0,4,10,11,6,1,12,15,13,5,3",5,5,1,0.010892152786254883,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_025.md
26,12371,67916,"0,7,4,9,15,14,11,3,10,2,6,13,5,8,12,1",0,0,1,0.014852762222290039,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_026.md
27,12372,67917,"13,6,11,10,5,8,1,9,0,15,12,4,7,3,14,2",8,8,1,0.01475214958190918,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_027.md
28,12373,67918,"4,9,12,8,1,11,15,13,2,6,5,10,0,7,14,3",12,4,0,0.010414600372314453,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_028.md
29,12374,67919,"7,0,13,14,1,5,3,10,6,15,8,9,11,12,4,2",1,1,1,0.014149665832519531,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_029.md
30,12375,67920,"4,7,6,12,8,9,15,3,2,13,1,11,5,14,10,0",15,15,1,0.008020162582397461,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_030.md
31,12376,67921,"11,6,15,12,10,14,4,3,1,8,13,9,2,0,7,5",13,13,1,0.007572650909423828,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_031.md
32,12377,67922,"2,5,13,6,4,3,11,10,12,1,14,15,0,9,7,8",12,12,1,0.00900578498840332,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_032.md
33,12378,67923,"5,12,4,3,0,13,8,6,2,14,11,9,10,7,15,1",4,4,1,0.017148494720458984,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_033.md
34,12379,67924,"4,11,12,10,13,8,14,6,2,1,5,0,3,9,15,7",11,11,1,0.011707305908203125,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_034.md
35,12380,67925,"11,9,15,5,10,0,6,1,2,3,14,4,13,8,12,7",5,5,1,0.01238107681274414,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_035.md
36,12381,67926,"0,13,6,7,2,15,4,5,14,9,1,10,12,11,8,3",0,10,0,0.014326333999633789,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_036.md
37,12382,67927,"10,15,7,1,2,11,0,5,6,4,13,8,12,9,14,3",6,6,1,0.013394355773925781,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_037.md
38,12383,67928,"9,5,1,14,4,2,10,6,8,3,0,7,12,11,15,13",10,10,1,0.012049198150634766,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_038.md
39,12384,67929,"11,12,2,3,9,0,13,6,10,4,8,7,14,15,1,5",5,5,1,0.00998377799987793,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_039.md
40,12385,67930,"1,10,0,13,5,8,7,3,2,4,12,15,14,9,6,11",2,2,1,0.01573348045349121,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_040.md
41,12386,67931,"4,5,9,7,1,11,3,2,10,12,8,14,13,6,15,0",15,15,1,0.008463859558105469,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_041.md
42,12387,67932,"6,2,14,0,7,5,10,11,13,1,4,9,3,12,8,15",3,3,1,0.018888235092163086,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_042.md
43,12388,67933,"2,4,7,3,9,8,5,11,13,6,1,0,12,14,15,10",11,11,1,0.00926828384399414,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_043.md
44,12389,67934,"14,5,4,12,11,13,2,9,1,7,3,8,10,15,0,6",14,14,1,0.015799999237060547,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_044.md
45,12390,67935,"0,8,14,11,13,6,9,10,7,1,5,3,4,2,15,12",0,0,1,0.015855073928833008,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_045.md
46,12391,67936,"11,8,9,12,2,1,10,4,15,7,3,13,0,14,5,6",12,12,1,0.010604619979858398,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_046.md
47,12392,67937,"14,12,0,3,8,10,9,6,5,7,15,2,4,13,1,11",2,2,1,0.016507387161254883,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_047.md
48,12393,67938,"5,1,12,0,10,7,6,13,14,2,8,9,11,3,4,15",3,3,1,0.012546300888061523,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_048.md
49,12394,67939,"5,4,3,8,14,12,6,7,9,1,11,2,13,0,15,10",13,13,1,0.00902414321899414,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_049.md
50,12395,67940,"15,13,3,10,11,8,5,12,14,2,0,7,1,9,6,4",10,10,1,0.02001953125,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_050.md
51,12396,67941,"6,13,2,7,10,9,1,8,12,3,14,5,0,11,4,15",12,12,1,0.012243509292602539,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_051.md
52,12397,67942,"5,3,7,8,2,6,13,11,0,15,10,4,14,1,12,9",8,8,1,0.015830039978027344,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_052.md
53,12398,67943,"2,9,11,10,4,15,1,12,0,14,8,13,3,6,7,5",8,8,1,0.014718055725097656,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_053.md
54,12399,67944,"14,5,9,7,11,10,15,0,3,12,1,8,4,13,6,2",7,7,1,0.012344598770141602,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_054.md
55,12400,67945,"4,12,6,14,0,15,2,7,10,1,5,13,8,9,3,11",4,9,0,0.00701904296875,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_055.md
56,12401,67946,"0,15,9,10,2,8,13,3,6,5,1,11,4,7,12,14",0,0,1,0.012712240219116211,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_056.md
57,12402,67947,"12,3,6,8,5,2,1,0,9,11,7,13,14,4,10,15",7,7,1,0.012894630432128906,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_057.md
58,12403,67948,"7,8,5,15,0,1,2,6,11,4,10,12,14,13,3,9",4,4,1,0.01227879524230957,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_058.md
59,12404,67949,"11,5,15,6,0,14,9,10,1,2,3,7,12,8,13,4",4,4,1,0.008254289627075195,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_059.md
60,12405,67950,"2,3,13,10,6,7,12,11,8,14,5,1,4,15,0,9",14,14,1,0.011127471923828125,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_060.md
61,12406,67951,"10,13,5,1,15,0,8,9,4,11,7,6,2,12,14,3",5,5,1,0.013902664184570312,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_061.md
62,12407,67952,"0,10,5,2,15,12,1,3,6,7,4,11,14,13,9,8",0,0,1,0.011749505996704102,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_062.md
63,12408,67953,"10,3,8,1,9,4,7,11,6,13,15,14,0,12,2,5",12,12,1,0.01536417007446289,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_063.md
64,12409,67954,"3,2,0,14,11,13,10,7,6,8,4,5,12,15,9,1",2,2,1,0.010118484497070312,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_064.md
65,12410,67955,"12,2,0,6,8,13,4,5,10,11,7,9,15,1,3,14",2,2,1,0.015295743942260742,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_065.md
66,12411,67956,"9,11,5,12,3,6,2,14,0,10,15,4,8,1,7,13",8,13,0,0.016775846481323242,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_066.md
67,12412,67957,"10,1,4,7,13,6,9,8,0,11,3,2,5,14,15,12",8,8,1,0.015286445617675781,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_067.md
68,12413,67958,"14,0,15,13,1,6,4,12,7,9,3,2,5,11,10,8",1,4,0,0.01331019401550293,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_068.md
69,12414,67959,"10,8,4,3,9,14,0,5,1,13,11,15,2,6,12,7",6,6,1,0.01192927360534668,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_069.md
70,12415,67960,"10,1,13,6,14,7,9,2,11,5,15,4,0,8,3,12",12,12,1,0.011023283004760742,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_070.md
71,12416,67961,"15,7,6,3,11,9,2,12,14,10,5,8,1,4,0,13",14,14,1,0.01214909553527832,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_071.md
72,12417,67962,"8,14,12,13,0,5,10,4,1,11,7,6,15,9,3,2",4,4,1,0.012453317642211914,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_072.md
73,12418,67963,"6,1,11,3,14,9,10,4,5,7,2,13,12,15,8,0",15,15,1,0.01240229606628418,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_073.md
74,12419,67964,"7,15,0,10,14,13,11,4,3,9,12,1,8,2,5,6",2,2,1,0.0,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_074.md
75,12420,67965,"5,6,2,14,8,0,9,13,15,10,7,4,3,12,1,11",5,5,1,0.011359453201293945,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_075.md
76,12421,67966,"7,10,15,1,4,5,11,8,14,12,0,2,9,3,13,6",10,3,0,0.010886430740356445,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_076.md
77,12422,67967,"2,6,9,7,4,3,15,5,8,0,13,1,11,10,14,12",9,11,0,0.012031078338623047,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_077.md
78,12423,67968,"4,3,1,5,0,9,7,15,6,8,11,14,13,2,10,12",4,4,1,0.013124942779541016,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_078.md
79,12424,67969,"12,0,3,8,2,4,11,5,1,10,15,14,13,6,9,7",1,1,1,0.011177301406860352,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_079.md
80,12425,67970,"9,0,15,8,1,7,3,2,13,4,12,5,11,6,14,10",1,1,1,0.01161646842956543,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_080.md
81,12426,67971,"13,0,3,4,15,12,7,11,2,5,6,1,9,8,10,14",1,1,1,0.012351036071777344,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_081.md
82,12427,67972,"7,15,6,14,0,11,13,10,1,2,8,9,12,3,5,4",4,4,1,0.014915704727172852,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_082.md
83,12428,67973,"0,13,14,1,11,2,7,3,4,10,8,6,9,5,15,12",0,0,1,0.013177156448364258,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_083.md
84,12429,67974,"13,6,7,11,12,5,10,14,9,15,3,8,1,2,4,0",15,12,0,0.007178544998168945,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_084.md
85,12430,67975,"9,14,6,1,3,11,5,13,10,8,4,0,15,2,7,12",11,11,1,0.012186050415039062,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_085.md
86,12431,67976,"10,8,12,4,1,11,14,2,13,3,15,5,0,7,6,9",12,12,1,0.0180056095123291,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_086.md
87,12432,67977,"9,10,3,8,14,4,13,12,2,0,7,1,5,11,15,6",9,9,1,0.014056682586669922,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_087.md
88,12433,67978,"14,5,13,7,8,15,10,3,9,4,2,6,1,12,0,11",14,14,1,0.009804010391235352,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_088.md
89,12434,67979,"12,8,11,5,1,2,6,4,13,7,14,0,10,9,3,15",11,11,1,0.01318359375,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_089.md
90,12435,67980,"11,0,15,8,9,5,4,1,6,13,2,10,14,7,3,12",1,1,1,0.013870954513549805,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_090.md
91,12436,67981,"4,6,9,3,11,1,0,14,15,13,5,8,12,2,10,7",6,6,1,0.008287906646728516,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_091.md
92,12437,67982,"9,8,10,1,0,7,3,4,2,15,12,14,6,13,11,5",4,4,1,0.010110616683959961,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_092.md
93,12438,67983,"9,6,5,2,0,14,12,8,15,4,11,13,10,7,1,3",4,4,1,0.014751195907592773,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_093.md
94,12439,67984,"6,5,3,1,12,10,4,14,0,11,15,2,9,7,8,13",8,8,1,0.01335597038269043,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_094.md
95,12440,67985,"15,13,2,12,4,11,6,9,1,14,0,5,8,7,10,3",10,10,1,0.017620325088500977,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_095.md
96,12441,67986,"6,1,11,8,15,10,12,2,14,4,13,5,7,3,0,9",14,14,1,0.009478330612182617,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_096.md
97,12442,67987,"4,12,14,11,13,0,2,6,15,8,3,5,10,7,9,1",5,5,1,0.011686086654663086,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_097.md
98,12443,67988,"7,14,2,13,12,3,10,9,15,8,4,5,11,1,6,0",15,13,0,0.01123499870300293,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_098.md
99,12444,67989,"9,10,12,15,8,2,7,14,13,5,4,6,0,3,11,1",12,12,1,0.012808799743652344,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_099.md
100,12445,67990,"10,11,1,3,7,14,6,0,15,8,4,9,5,2,13,12",7,7,1,0.011424779891967773,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_100.md
101,12446,67991,"2,4,1,8,6,15,0,7,11,9,10,14,3,13,5,12",6,6,1,0.016238689422607422,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_101.md
102,12447,67992,"11,5,1,6,12,13,8,2,3,7,10,9,4,0,15,14",13,13,1,0.013917207717895508,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_102.md
103,12448,67993,"9,10,3,5,12,1,14,15,4,13,8,6,2,0,11,7",13,13,1,0.01430201530456543,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_103.md
104,12449,67994,"9,12,6,15,2,14,5,1,0,8,4,13,3,10,7,11",8,7,0,0.018731117248535156,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_104.md
105,12450,67995,"4,13,12,10,11,15,2,5,6,7,0,3,8,1,14,9",10,10,1,0.013777732849121094,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_105.md
106,12451,67996,"13,5,14,11,3,9,12,8,6,2,1,4,10,0,15,7",13,13,1,0.011898040771484375,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_106.md
107,12452,67997,"15,12,6,7,9,5,13,8,0,4,2,3,11,1,14,10",8,8,1,0.0160677433013916,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_107.md
108,12453,67998,"14,2,1,15,11,10,0,9,3,12,8,7,13,4,6,5",6,6,1,0.01606273651123047,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_108.md
109,12454,67999,"6,8,12,7,9,4,1,14,15,11,5,2,3,0,13,10",13,13,1,0.006915092468261719,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\md\seed_109.md
