scenario,K,T,c1_req,c2_req,alpha_req,n,acc_sum,spent_sum,spent_sumsq,error_cnt,permute_mu,base_perm_seed,acc_mean,acc_std,acc_sem,acc_ci95,spent_mean,spent_std
gaps_decreasing_tiny,32,10000,0.0,1.0,0.0,5000,133,50000000.0,500000000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.05,5000,614,50000000.0,500000000000.0,0,1,77777,0.1228,0.32820749534402777,0.004641554911880285,0.009097447627285359,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.1,5000,874,50000000.0,500000000000.0,0,1,77777,0.1748,0.37979594521268917,0.005371125766540939,0.01052740650242024,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.15000000000000002,5000,1072,50000000.0,500000000000.0,0,1,77777,0.2144,0.4104054580533743,0.005804009648510243,0.011375858911080075,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.2,5000,1227,50000000.0,500000000000.0,0,1,77777,0.2454,0.43032411040981655,0.006085701931576997,0.011927975785890913,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.25,5000,1317,50000000.0,500000000000.0,0,1,77777,0.2634,0.44047751361448634,0.006229292736739862,0.012209413764010128,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.30000000000000004,5000,1485,50000000.0,500000000000.0,0,1,77777,0.297,0.45693653826324726,0.006462058495556969,0.01266563465129166,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.35000000000000003,5000,1555,50000000.0,500000000000.0,0,1,77777,0.311,0.4629027975720173,0.006546434143867942,0.012831010921981167,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.4,5000,1757,50000000.0,500000000000.0,0,1,77777,0.3514,0.47740762457254493,0.006751563374508159,0.013233064214035991,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.45,5000,1725,50000000.0,500000000000.0,0,1,77777,0.345,0.47536827828537315,0.006722722662731224,0.013176536418953198,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.5,5000,1849,50000000.0,500000000000.0,0,1,77777,0.3698,0.4827504117036049,0.0068271217947243334,0.013381158717659693,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.55,5000,1890,50000000.0,500000000000.0,0,1,77777,0.378,0.48488761584515644,0.0068573464255497546,0.01344039899407752,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.6000000000000001,5000,1967,50000000.0,500000000000.0,0,1,77777,0.3934,0.48850428861986467,0.006908493902436334,0.013540648048775214,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.65,5000,2093,50000000.0,500000000000.0,0,1,77777,0.4186,0.49332954503049986,0.006976733333014814,0.013674397332709035,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.7000000000000001,5000,2100,50000000.0,500000000000.0,0,1,77777,0.42,0.4935585071701227,0.00697997134664606,0.013680743839426277,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.75,5000,2180,50000000.0,500000000000.0,0,1,77777,0.436,0.49588708392132985,0.007012902394871898,0.013745288693948919,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.8,5000,2183,50000000.0,500000000000.0,0,1,77777,0.4366,0.49596415193035875,0.007013992301107836,0.013747424910171358,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.8500000000000001,5000,2349,50000000.0,500000000000.0,0,1,77777,0.4698,0.49908712666226923,0.0070581578333159985,0.013833989353299356,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.9,5000,2386,50000000.0,500000000000.0,0,1,77777,0.4772,0.49947988948505223,0.007063712338423755,0.01384487618331056,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,0.9500000000000001,5000,2413,50000000.0,500000000000.0,0,1,77777,0.4826,0.4996971482808362,0.007066784841779181,0.013850898289887194,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.0,1.0,1.0,5000,2434,50000000.0,500000000000.0,0,1,77777,0.4868,0.49982572962983807,0.0070686032566554475,0.013854462383044677,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.0,5000,1242,50000000.0,500000000000.0,0,1,77777,0.2484,0.43208499163937647,0.006110604552742716,0.011976784923375722,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.05,5000,842,50000000.0,500000000000.0,0,1,77777,0.1684,0.3742211111094616,0.0052922857065732945,0.010372879984883657,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.1,5000,1067,50000000.0,500000000000.0,0,1,77777,0.2134,0.40970774949956706,0.005794142559516464,0.011356519416652269,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.15000000000000002,5000,1253,50000000.0,500000000000.0,0,1,77777,0.2506,0.4333585582401714,0.006128615504337011,0.01201208638850054,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.2,5000,1419,50000000.0,500000000000.0,0,1,77777,0.2838,0.45084094756355036,0.006375853825175103,0.012496673497343201,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.25,5000,1623,50000000.0,500000000000.0,0,1,77777,0.3246,0.46822520222645,0.006621704312335306,0.0129785404521772,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.30000000000000004,5000,1667,50000000.0,500000000000.0,0,1,77777,0.3334,0.4714280857140355,0.006666999925003749,0.013067319853007348,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.35000000000000003,5000,1688,50000000.0,500000000000.0,0,1,77777,0.3376,0.472891361731212,0.006687693772893612,0.013107879794871479,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.4,5000,1884,50000000.0,500000000000.0,0,1,77777,0.3768,0.4845841103461813,0.0068530542096207,0.013431986250856572,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.45,5000,1943,50000000.0,500000000000.0,0,1,77777,0.3886,0.48743208757733625,0.006893330689876991,0.013510928152158902,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.5,5000,2035,50000000.0,500000000000.0,0,1,77777,0.407,0.4912748721438946,0.006947675870390039,0.013617444705964475,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.55,5000,2056,50000000.0,500000000000.0,0,1,77777,0.4112,0.4920513794310509,0.006958657341757819,0.013638968389845326,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.6000000000000001,5000,2054,50000000.0,500000000000.0,0,1,77777,0.4108,0.4919790239430945,0.006957634080634018,0.013636962798042676,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.65,5000,2054,50000000.0,500000000000.0,0,1,77777,0.4108,0.4919790239430945,0.006957634080634018,0.013636962798042676,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.7000000000000001,5000,2097,50000000.0,500000000000.0,0,1,77777,0.4194,0.493460879908428,0.0069785906886706,0.013678037749794376,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.75,5000,1976,50000000.0,500000000000.0,0,1,77777,0.3952,0.4888936080580314,0.006913999710731842,0.01355143943303441,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.8,5000,1975,50000000.0,500000000000.0,0,1,77777,0.395,0.4888506929523574,0.006913392799487094,0.013550249886994704,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.8500000000000001,5000,1879,50000000.0,500000000000.0,0,1,77777,0.3758,0.4843287726328057,0.006849443189048289,0.013424908650534646,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.9,5000,1709,50000000.0,500000000000.0,0,1,77777,0.3418,0.4743129346749886,0.006707797850263527,0.013147283786516513,10000.0,0.0
gaps_decreasing_tiny,32,10000,0.25,0.75,0.9500000000000001,5000,1393,50000000.0,500000000000.0,0,1,77777,0.2786,0.44831020510356445,0.006340063722077248,0.012426524895271405,10000.0,0.0
