scenario,K,T,zeta_req,alpha_req,n,acc_sum,spent_sum,spent_sumsq,clamp_cnt,permute_mu,base_perm_seed,acc_mean,acc_std,acc_sem,acc_ci95,spent_mean,spent_std,spent_sem,spent_ci95,clamp_rate
random,32,20000,0.0,0.0,5000,133,102750000.0,2111512500000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.0125,5000,133,102750000.0,2111512500000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.025,5000,133,102750000.0,2111512500000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.0375,5000,139,102750000.0,2111512500000.0,0,1,77777,0.0278,0.1643993917263686,0.002324958494253177,0.004556918648736226,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.05,5000,139,102750000.0,2111512500000.0,0,1,77777,0.0278,0.1643993917263686,0.002324958494253177,0.004556918648736226,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.0625,5000,157,102750000.0,2111512500000.0,0,1,77777,0.0314,0.17439621555526943,0.0024663349326480375,0.004834016467990154,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.075,5000,157,102750000.0,2111512500000.0,0,1,77777,0.0314,0.17439621555526943,0.0024663349326480375,0.004834016467990154,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.0875,5000,157,102750000.0,2111512500000.0,0,1,77777,0.0314,0.17439621555526943,0.0024663349326480375,0.004834016467990154,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.1,5000,160,102750000.0,2111512500000.0,0,1,77777,0.032,0.176,0.002489015869776647,0.004878471104762228,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.1125,5000,160,102750000.0,2111512500000.0,0,1,77777,0.032,0.176,0.002489015869776647,0.004878471104762228,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.125,5000,198,102750000.0,2111512500000.0,0,1,77777,0.0396,0.19501753767289753,0.0027579644667761766,0.005405610354881306,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.1375,5000,198,102750000.0,2111512500000.0,0,1,77777,0.0396,0.19501753767289753,0.0027579644667761766,0.005405610354881306,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.15,5000,198,102750000.0,2111512500000.0,0,1,77777,0.0396,0.19501753767289753,0.0027579644667761766,0.005405610354881306,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.1625,5000,205,102750000.0,2111512500000.0,0,1,77777,0.041,0.19829019138626097,0.002804246779440069,0.0054963236877025356,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.175,5000,205,102750000.0,2111512500000.0,0,1,77777,0.041,0.19829019138626097,0.002804246779440069,0.0054963236877025356,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.1875,5000,230,102750000.0,2111512500000.0,0,1,77777,0.046,0.2094850830011531,0.002962566454950842,0.00580663025170365,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.2,5000,230,102750000.0,2111512500000.0,0,1,77777,0.046,0.2094850830011531,0.002962566454950842,0.00580663025170365,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.2125,5000,230,102750000.0,2111512500000.0,0,1,77777,0.046,0.2094850830011531,0.002962566454950842,0.00580663025170365,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.225,5000,243,102750000.0,2111512500000.0,0,1,77777,0.0486,0.21503032344299722,0.0030409879973455995,0.005960336474797375,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.2375,5000,243,102750000.0,2111512500000.0,0,1,77777,0.0486,0.21503032344299722,0.0030409879973455995,0.005960336474797375,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.25,5000,442,102750000.0,2111512500000.0,0,1,77777,0.0884,0.28387574746709165,0.004014609320967608,0.007868634269096512,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.2625,5000,442,102750000.0,2111512500000.0,0,1,77777,0.0884,0.28387574746709165,0.004014609320967608,0.007868634269096512,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.275,5000,442,102750000.0,2111512500000.0,0,1,77777,0.0884,0.28387574746709165,0.004014609320967608,0.007868634269096512,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.2875,5000,462,102750000.0,2111512500000.0,0,1,77777,0.0924,0.2895897788251512,0.004095417927391537,0.008027019137687413,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.3,5000,462,102750000.0,2111512500000.0,0,1,77777,0.0924,0.2895897788251512,0.004095417927391537,0.008027019137687413,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.3125,5000,525,102750000.0,2111512500000.0,0,1,77777,0.105,0.30655342111938666,0.004335320057389074,0.008497227312482585,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.325,5000,525,102750000.0,2111512500000.0,0,1,77777,0.105,0.30655342111938666,0.004335320057389074,0.008497227312482585,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.3375,5000,525,102750000.0,2111512500000.0,0,1,77777,0.105,0.30655342111938666,0.004335320057389074,0.008497227312482585,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.35,5000,559,102750000.0,2111512500000.0,0,1,77777,0.1118,0.3151202310230176,0.0044564730449089445,0.00873468716802153,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.3625,5000,559,102750000.0,2111512500000.0,0,1,77777,0.1118,0.3151202310230176,0.0044564730449089445,0.00873468716802153,20550.0,0.0,0.0,0.0,0.0
random,32,20000,0.0,0.375,5000,825,102750000.0,2111512500000.0,0,1,77777,0.165,0.3711805490593493,0.0052492856656882365,0.010288599904748943,20550.0,0.0,0.0,0.0,0.0
