scenario,K,T,c1_req,c2_req,alpha_req,n,acc_sum,spent_sum,spent_sumsq,error_cnt,permute_mu,base_perm_seed,acc_mean,acc_std,acc_sem,acc_ci95,spent_mean,spent_std
uniform_tiny_gap,32,10000,0.0,1.0,0.0,5000,133,50000000.0,500000000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.05,5000,363,50000000.0,500000000000.0,0,1,77777,0.0726,0.25947878525998996,0.0036695841726277372,0.007192384978350365,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.1,5000,519,50000000.0,500000000000.0,0,1,77777,0.1038,0.3050009180314053,0.00431336434816258,0.008454194122398655,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.15000000000000002,5000,568,50000000.0,500000000000.0,0,1,77777,0.1136,0.3173248178129155,0.004487650610285966,0.008795795196160493,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.2,5000,671,50000000.0,500000000000.0,0,1,77777,0.1342,0.34086707086487544,0.004820588345834978,0.009448353157836556,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.25,5000,747,50000000.0,500000000000.0,0,1,77777,0.1494,0.3564823137267823,0.005041421228185561,0.009881185607243699,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.30000000000000004,5000,757,50000000.0,500000000000.0,0,1,77777,0.1514,0.3584383350033866,0.005069083546362202,0.009935403750869915,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.35000000000000003,5000,813,50000000.0,500000000000.0,0,1,77777,0.1626,0.3690003252031087,0.005218452644223189,0.01022816718267745,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.4,5000,817,50000000.0,500000000000.0,0,1,77777,0.1634,0.369730225975643,0.005228774999940235,0.010248398999882861,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.45,5000,890,50000000.0,500000000000.0,0,1,77777,0.178,0.38251274488570963,0.005409547115979303,0.010602712347319434,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.5,5000,910,50000000.0,500000000000.0,0,1,77777,0.182,0.38584452827531457,0.00545666564854399,0.010695064671146219,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.55,5000,941,50000000.0,500000000000.0,0,1,77777,0.1882,0.39087179483815404,0.005527761934092314,0.010834413390820936,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.6000000000000001,5000,996,50000000.0,500000000000.0,0,1,77777,0.1992,0.3993987481202213,0.005648351263864527,0.011070768477174472,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.65,5000,1039,50000000.0,500000000000.0,0,1,77777,0.2078,0.40573286778371803,0.005737929243202638,0.01124634131667717,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.7000000000000001,5000,1093,50000000.0,500000000000.0,0,1,77777,0.2186,0.4132965521269201,0.005844895892999293,0.011455995950278613,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.75,5000,1018,50000000.0,500000000000.0,0,1,77777,0.2036,0.40267485642885625,0.0056946824318832735,0.011161577566491216,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.8,5000,1129,50000000.0,500000000000.0,0,1,77777,0.2258,0.4181080721536,0.005912941061772897,0.01158936448107488,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.8500000000000001,5000,1087,50000000.0,500000000000.0,0,1,77777,0.2174,0.4124769569321418,0.00583330506659818,0.011433277930532433,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.9,5000,1149,50000000.0,500000000000.0,0,1,77777,0.2298,0.42070412405870233,0.005949654779901099,0.011661323368606154,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,0.9500000000000001,5000,1193,50000000.0,500000000000.0,0,1,77777,0.2386,0.42622768563292557,0.006027769736809793,0.011814428684147196,10000.0,0.0
uniform_tiny_gap,32,10000,0.0,1.0,1.0,5000,1223,50000000.0,500000000000.0,0,1,77777,0.2446,0.42984978771659293,0.0060789939957200155,0.01191482823161123,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.0,5000,946,50000000.0,500000000000.0,0,1,77777,0.1892,0.39166740992837273,0.005539013630602473,0.010856466715980846,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.05,5000,474,50000000.0,500000000000.0,0,1,77777,0.0948,0.2929384918374504,0.004142775880976426,0.008119840726713795,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.1,5000,583,50000000.0,500000000000.0,0,1,77777,0.1166,0.3209430479072572,0.004538820110998011,0.008896087417556101,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.15000000000000002,5000,706,50000000.0,500000000000.0,0,1,77777,0.1412,0.3482277415715181,0.004924683949249941,0.009652380540529883,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.2,5000,796,50000000.0,500000000000.0,0,1,77777,0.1592,0.36586248782841896,0.0051740769225051145,0.010141190768110025,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.25,5000,834,50000000.0,500000000000.0,0,1,77777,0.1668,0.3727972102899913,0.005272148708069605,0.010333411467816425,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.30000000000000004,5000,890,50000000.0,500000000000.0,0,1,77777,0.178,0.38251274488570963,0.005409547115979303,0.010602712347319434,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.35000000000000003,5000,920,50000000.0,500000000000.0,0,1,77777,0.184,0.3874841932259947,0.0054798540126539865,0.010740513864801814,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.4,5000,1008,50000000.0,500000000000.0,0,1,77777,0.2016,0.4011950149241638,0.005673754312622287,0.011120558452739682,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.45,5000,1067,50000000.0,500000000000.0,0,1,77777,0.2134,0.40970774949956706,0.005794142559516464,0.011356519416652269,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.5,5000,1049,50000000.0,500000000000.0,0,1,77777,0.2098,0.4071657647690925,0.005758193466704639,0.011286059194741092,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.55,5000,1050,50000000.0,500000000000.0,0,1,77777,0.21,0.40730823708832603,0.005760208329565867,0.011290008325949098,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.6000000000000001,5000,1064,50000000.0,500000000000.0,0,1,77777,0.2128,0.40928738069967413,0.005788197646936393,0.01134486738799533,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.65,5000,1149,50000000.0,500000000000.0,0,1,77777,0.2298,0.42070412405870233,0.005949654779901099,0.011661323368606154,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.7000000000000001,5000,1046,50000000.0,500000000000.0,0,1,77777,0.2092,0.4067374583192455,0.0057521362988023845,0.011274187145652674,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.75,5000,1060,50000000.0,500000000000.0,0,1,77777,0.212,0.408724846320847,0.005780242209458008,0.011329274730537695,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.8,5000,1175,50000000.0,500000000000.0,0,1,77777,0.235,0.4239988207530771,0.005996248827392006,0.01175264770168833,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.8500000000000001,5000,1111,50000000.0,500000000000.0,0,1,77777,0.2222,0.41572486093569144,0.005879237365509237,0.011523305236398105,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.9,5000,997,50000000.0,500000000000.0,0,1,77777,0.1994,0.3995492960824734,0.005650480333564572,0.011074941453786562,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,0.9500000000000001,5000,919,50000000.0,500000000000.0,0,1,77777,0.1838,0.387321003819829,0.005477546165939635,0.010735990485241684,10000.0,0.0
uniform_tiny_gap,32,10000,0.25,0.75,1.0,5000,1223,50000000.0,500000000000.0,0,1,77777,0.2446,0.42984978771659293,0.0060789939957200155,0.01191482823161123,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.0,5000,946,50000000.0,500000000000.0,0,1,77777,0.1892,0.39166740992837273,0.005539013630602473,0.010856466715980846,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.05,5000,574,50000000.0,500000000000.0,0,1,77777,0.1148,0.318780425998837,0.004508236018666281,0.00883614259658591,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.1,5000,688,50000000.0,500000000000.0,0,1,77777,0.1376,0.34447966558274523,0.004871678150288666,0.009548489174565786,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.15000000000000002,5000,796,50000000.0,500000000000.0,0,1,77777,0.1592,0.36586248782841896,0.0051740769225051145,0.010141190768110025,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.2,5000,908,50000000.0,500000000000.0,0,1,77777,0.1816,0.3855145133454771,0.005451998532648372,0.010685917123990809,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.25,5000,984,50000000.0,500000000000.0,0,1,77777,0.1968,0.39757987876651907,0.005622628566782622,0.01102035199089394,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.30000000000000004,5000,989,50000000.0,500000000000.0,0,1,77777,0.1978,0.39834050760624384,0.0056333854829933305,0.011041435546666927,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.35000000000000003,5000,990,50000000.0,500000000000.0,0,1,77777,0.198,0.39849215801568794,0.005635530143651083,0.011045639081556122,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.4,5000,1079,50000000.0,500000000000.0,0,1,77777,0.2158,0.41137617821162176,0.005817737704640868,0.011402765901096101,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.45,5000,1079,50000000.0,500000000000.0,0,1,77777,0.2158,0.41137617821162176,0.005817737704640868,0.011402765901096101,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.5,5000,1059,50000000.0,500000000000.0,0,1,77777,0.2118,0.4085838469641207,0.005778248177432326,0.01132536642776736,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.55,5000,1070,50000000.0,500000000000.0,0,1,77777,0.214,0.410126809657696,0.005800068965107225,0.011368135171610162,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.6000000000000001,5000,1040,50000000.0,500000000000.0,0,1,77777,0.208,0.4058768286069063,0.005739965156688671,0.011250331707109795,10000.0,0.0
uniform_tiny_gap,32,10000,0.5,0.5,0.65,5000,1042,50000000.0,500000000000.0,0,1,77777,0.2084,0.40616430173022344,0.0057440306405867995,0.011258300055550128,10000.0,0.0
