scenario,K,T,zeta_req,alpha_req,n,acc_sum,spent_sum,spent_sumsq,clamp_cnt,permute_mu,base_perm_seed,acc_mean,acc_std,acc_sem,acc_ci95,spent_mean,spent_std,spent_sem,spent_ci95,clamp_rate
uniform_gap,32,10000,0.0,0.0,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.0125,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.025,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.0375,5000,137,52700000.0,555458000000.0,0,1,77777,0.0274,0.16324594941376033,0.0023086463566341204,0.004524946859002876,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.05,5000,137,52700000.0,555458000000.0,0,1,77777,0.0274,0.16324594941376033,0.0023086463566341204,0.004524946859002876,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.0625,5000,154,52700000.0,555458000000.0,0,1,77777,0.0308,0.1727754612206259,0.0024434140050347587,0.004789091449868127,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.075,5000,154,52700000.0,555458000000.0,0,1,77777,0.0308,0.1727754612206259,0.0024434140050347587,0.004789091449868127,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.0875,5000,154,52700000.0,555458000000.0,0,1,77777,0.0308,0.1727754612206259,0.0024434140050347587,0.004789091449868127,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.1,5000,161,52700000.0,555458000000.0,0,1,77777,0.0322,0.17653090381006947,0.002496523983461805,0.004893187007585138,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.1125,5000,161,52700000.0,555458000000.0,0,1,77777,0.0322,0.17653090381006947,0.002496523983461805,0.004893187007585138,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.125,5000,198,52700000.0,555458000000.0,0,1,77777,0.0396,0.19501753767289753,0.0027579644667761766,0.005405610354881306,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.1375,5000,198,52700000.0,555458000000.0,0,1,77777,0.0396,0.19501753767289753,0.0027579644667761766,0.005405610354881306,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.15,5000,198,52700000.0,555458000000.0,0,1,77777,0.0396,0.19501753767289753,0.0027579644667761766,0.005405610354881306,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.1625,5000,206,52700000.0,555458000000.0,0,1,77777,0.0412,0.1987525094181203,0.0028107849437479203,0.005509138489745924,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.175,5000,206,52700000.0,555458000000.0,0,1,77777,0.0412,0.1987525094181203,0.0028107849437479203,0.005509138489745924,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.1875,5000,218,52700000.0,555458000000.0,0,1,77777,0.0436,0.20420342798297975,0.002887872573366075,0.005660230243797507,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.2,5000,218,52700000.0,555458000000.0,0,1,77777,0.0436,0.20420342798297975,0.002887872573366075,0.005660230243797507,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.2125,5000,218,52700000.0,555458000000.0,0,1,77777,0.0436,0.20420342798297975,0.002887872573366075,0.005660230243797507,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.225,5000,234,52700000.0,555458000000.0,0,1,77777,0.0468,0.21121022702511355,0.0029869636757081596,0.005854448804387993,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.2375,5000,234,52700000.0,555458000000.0,0,1,77777,0.0468,0.21121022702511355,0.0029869636757081596,0.005854448804387993,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.25,5000,434,52700000.0,555458000000.0,0,1,77777,0.0868,0.28154175534012715,0.003981601687763355,0.007803939308016176,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.2625,5000,434,52700000.0,555458000000.0,0,1,77777,0.0868,0.28154175534012715,0.003981601687763355,0.007803939308016176,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.275,5000,434,52700000.0,555458000000.0,0,1,77777,0.0868,0.28154175534012715,0.003981601687763355,0.007803939308016176,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.2875,5000,451,52700000.0,555458000000.0,0,1,77777,0.0902,0.28646807850090383,0.004051270418029386,0.007940490019337597,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.3,5000,451,52700000.0,555458000000.0,0,1,77777,0.0902,0.28646807850090383,0.004051270418029386,0.007940490019337597,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.3125,5000,525,52700000.0,555458000000.0,0,1,77777,0.105,0.30655342111938666,0.004335320057389074,0.008497227312482585,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.325,5000,525,52700000.0,555458000000.0,0,1,77777,0.105,0.30655342111938666,0.004335320057389074,0.008497227312482585,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.3375,5000,525,52700000.0,555458000000.0,0,1,77777,0.105,0.30655342111938666,0.004335320057389074,0.008497227312482585,10540.0,0.0,0.0,0.0,0.0
uniform_gap,32,10000,0.0,0.35,5000,565,52700000.0,555458000000.0,0,1,77777,0.113,0.3165927984019851,0.004477298292497385,0.008775504653294875,10540.0,0.0,0.0,0.0,0.0
