config_id,folder,algo,use_paper_dueling,total_budget,alpha,gamma,episode_keep,n_seeds,acc_mean,acc_std,wall_time_total_sec,per_seed_csv
FSH_duel0_g0.750000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p750000_k0p707107,FSH,0,2000,0.2,0.75,0.7071067811865475,1000,0.857,0.35024801737293665,87.43752264976501,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p750000_k0p707107\per_seed.csv
FSH_duel0_g0.750000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p750000_k0p750000,FSH,0,2000,0.2,0.75,0.75,1000,0.857,0.35024801737293665,88.01975989341736,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p750000_k0p750000\per_seed.csv
FSH_duel0_g0.800000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p800000_k0p500000,FSH,0,2000,0.2,0.8,0.5,1000,0.839,0.36771485449218994,87.26145243644714,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p800000_k0p500000\per_seed.csv
FSH_duel0_g0.800000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p800000_k0p600000,FSH,0,2000,0.2,0.8,0.6,1000,0.839,0.36771485449218994,86.08396673202515,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p800000_k0p600000\per_seed.csv
FSH_duel0_g0.800000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p800000_k0p707107,FSH,0,2000,0.2,0.8,0.7071067811865475,1000,0.839,0.36771485449218994,87.34818124771118,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p800000_k0p707107\per_seed.csv
FSH_duel0_g0.800000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p800000_k0p750000,FSH,0,2000,0.2,0.8,0.75,1000,0.839,0.36771485449218994,86.90453505516052,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p800000_k0p750000\per_seed.csv
FSH_duel0_g0.850000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p850000_k0p500000,FSH,0,2000,0.2,0.85,0.5,1000,0.833,0.37316249845107774,88.88815450668335,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p850000_k0p500000\per_seed.csv
FSH_duel0_g0.850000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p850000_k0p600000,FSH,0,2000,0.2,0.85,0.6,1000,0.833,0.37316249845107774,87.9636447429657,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p850000_k0p600000\per_seed.csv
FSH_duel0_g0.850000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p850000_k0p707107,FSH,0,2000,0.2,0.85,0.7071067811865475,1000,0.833,0.37316249845107774,87.32958364486694,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p850000_k0p707107\per_seed.csv
FSH_duel0_g0.850000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p850000_k0p750000,FSH,0,2000,0.2,0.85,0.75,1000,0.833,0.37316249845107774,88.40108299255371,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p850000_k0p750000\per_seed.csv
FSH_duel0_g0.900000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p900000_k0p500000,FSH,0,2000,0.2,0.9,0.5,1000,0.814,0.38930136855083414,88.36023592948914,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p900000_k0p500000\per_seed.csv
FSH_duel0_g0.900000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p900000_k0p600000,FSH,0,2000,0.2,0.9,0.6,1000,0.814,0.38930136855083414,62.558918952941895,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p900000_k0p600000\per_seed.csv
FSH_duel0_g0.900000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p900000_k0p707107,FSH,0,2000,0.2,0.9,0.7071067811865475,1000,0.814,0.38930136855083414,62.31326699256897,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p900000_k0p707107\per_seed.csv
FSH_duel0_g0.900000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p900000_k0p750000,FSH,0,2000,0.2,0.9,0.75,1000,0.814,0.38930136855083414,62.02376961708069,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel0_g0p900000_k0p750000\per_seed.csv
FSH_duel1_g0.550000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p550000_k0p500000,FSH,1,2000,0.2,0.55,0.5,1000,0.894,0.30799165387857014,86.86773681640625,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p550000_k0p500000\per_seed.csv
FSH_duel1_g0.600000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p600000_k0p500000,FSH,1,2000,0.2,0.6,0.5,1000,0.883,0.32158111638343145,85.6684398651123,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p600000_k0p500000\per_seed.csv
FSH_duel1_g0.600000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p600000_k0p600000,FSH,1,2000,0.2,0.6,0.6,1000,0.883,0.32158111638343145,86.12970352172852,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p600000_k0p600000\per_seed.csv
FSH_duel1_g0.650000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p650000_k0p500000,FSH,1,2000,0.2,0.65,0.5,1000,0.883,0.32158111638343145,86.63731670379639,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p650000_k0p500000\per_seed.csv
FSH_duel1_g0.650000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p650000_k0p600000,FSH,1,2000,0.2,0.65,0.6,1000,0.883,0.32158111638343145,86.15382695198059,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p650000_k0p600000\per_seed.csv
FSH_duel1_g0.707107_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p707107_k0p500000,FSH,1,2000,0.2,0.7071067811865475,0.5,1000,0.869,0.33756918246924467,87.06275868415833,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p707107_k0p500000\per_seed.csv
FSH_duel1_g0.707107_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p707107_k0p600000,FSH,1,2000,0.2,0.7071067811865475,0.6,1000,0.869,0.33756918246924467,87.28714275360107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p707107_k0p600000\per_seed.csv
FSH_duel1_g0.707107_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p707107_k0p707107,FSH,1,2000,0.2,0.7071067811865475,0.7071067811865475,1000,0.869,0.33756918246924467,85.57027196884155,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p707107_k0p707107\per_seed.csv
FSH_duel1_g0.750000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p750000_k0p500000,FSH,1,2000,0.2,0.75,0.5,1000,0.869,0.33756918246924467,86.44880533218384,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p750000_k0p500000\per_seed.csv
FSH_duel1_g0.750000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p750000_k0p600000,FSH,1,2000,0.2,0.75,0.6,1000,0.869,0.33756918246924467,86.78852581977844,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p750000_k0p600000\per_seed.csv
FSH_duel1_g0.750000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p750000_k0p707107,FSH,1,2000,0.2,0.75,0.7071067811865475,1000,0.869,0.33756918246924467,86.28952527046204,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p750000_k0p707107\per_seed.csv
FSH_duel1_g0.750000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p750000_k0p750000,FSH,1,2000,0.2,0.75,0.75,1000,0.869,0.33756918246924467,87.57467103004456,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p750000_k0p750000\per_seed.csv
FSH_duel1_g0.800000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p800000_k0p500000,FSH,1,2000,0.2,0.8,0.5,1000,0.824,0.3810107205436211,86.2657413482666,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p800000_k0p500000\per_seed.csv
FSH_duel1_g0.800000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p800000_k0p600000,FSH,1,2000,0.2,0.8,0.6,1000,0.824,0.3810107205436211,86.6814661026001,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p800000_k0p600000\per_seed.csv
FSH_duel1_g0.800000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p800000_k0p707107,FSH,1,2000,0.2,0.8,0.7071067811865475,1000,0.824,0.3810107205436211,86.37543845176697,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p800000_k0p707107\per_seed.csv
FSH_duel1_g0.800000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p800000_k0p750000,FSH,1,2000,0.2,0.8,0.75,1000,0.824,0.3810107205436211,80.41103458404541,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p800000_k0p750000\per_seed.csv
FSH_duel1_g0.850000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p850000_k0p500000,FSH,1,2000,0.2,0.85,0.5,1000,0.819,0.38521083498181174,81.18607521057129,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p850000_k0p500000\per_seed.csv
FSH_duel1_g0.850000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p850000_k0p600000,FSH,1,2000,0.2,0.85,0.6,1000,0.819,0.38521083498181174,82.44743657112122,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p850000_k0p600000\per_seed.csv
FSH_duel1_g0.850000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p850000_k0p707107,FSH,1,2000,0.2,0.85,0.7071067811865475,1000,0.819,0.38521083498181174,82.18640971183777,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p850000_k0p707107\per_seed.csv
FSH_duel1_g0.850000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p850000_k0p750000,FSH,1,2000,0.2,0.85,0.75,1000,0.819,0.38521083498181174,81.47958970069885,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p850000_k0p750000\per_seed.csv
FSH_duel1_g0.900000_k0.500000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p900000_k0p500000,FSH,1,2000,0.2,0.9,0.5,1000,0.82,0.3843796921635509,81.5613694190979,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p900000_k0p500000\per_seed.csv
FSH_duel1_g0.900000_k0.600000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p900000_k0p600000,FSH,1,2000,0.2,0.9,0.6,1000,0.82,0.3843796921635509,80.81933355331421,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p900000_k0p600000\per_seed.csv
FSH_duel1_g0.900000_k0.707107,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p900000_k0p707107,FSH,1,2000,0.2,0.9,0.7071067811865475,1000,0.82,0.3843796921635509,80.44156098365784,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p900000_k0p707107\per_seed.csv
FSH_duel1_g0.900000_k0.750000,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p900000_k0p750000,FSH,1,2000,0.2,0.9,0.75,1000,0.82,0.3843796921635509,80.19831585884094,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\FSH_duel1_g0p900000_k0p750000\per_seed.csv
UNIFORM_NO_ELIM_duel0,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0,UNIFORM_NO_ELIM,0,2000,0.2,,,1000,0.9,0.30015011259383345,14.358899354934692,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel0\per_seed.csv
UNIFORM_NO_ELIM_duel1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1,UNIFORM_NO_ELIM,1,2000,0.2,,,1000,0.9,0.30015011259383345,14.66194748878479,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\per_seed.csv
